date,cash,value,SPY_qty,QQQ_qty,VEA_qty,EEM_qty,BIL_qty,GLD_qty,SPY,QQQ,VEA,EEM,BIL,GLD
2016-01-27,-141.15,9476.41,12.19525718790608,34.78577275123209,67.96987127662854,-1.0492394473822806,32.69487694472561,1.824530555773432,1955.66,3262.15,1735.14,-24.85,2492.99,196.48
2016-01-28,-141.15,9536.8,12.19525718790608,34.78577275123209,67.96987127662854,-1.0492394473822806,32.69487694472561,1.824530555773432,1965.84,3308.2,1741.78,-25.24,2492.99,194.39
2016-01-29,-141.15,9684.42,12.19525718790608,34.78577275123209,67.96987127662854,-1.0492394473822806,32.69487694472561,1.824530555773432,2013.76,3377.28,1771.92,-26.06,2493.53,195.13
2016-02-01,-141.15,9690.36,12.19525718790608,34.78577275123209,67.96987127662854,-1.0492394473822806,32.69487694472561,1.824530555773432,2013.04,3386.37,1768.34,-25.82,2492.44,197.14
2016-02-02,-141.15,9541.85,12.19525718790608,34.78577275123209,67.96987127662854,-1.0492394473822806,32.69487694472561,1.824530555773432,1976.76,3313.07,1728.5,-24.98,2492.44,197.21
2016-02-03,-141.15,9555.09,12.19525718790608,34.78577275123209,67.96987127662854,-1.0492394473822806,32.69487694472561,1.824530555773432,1988.61,3297.18,1743.82,-25.69,2492.99,199.33
2016-02-04,-149.65,9564.21,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1896.16,2724.4,791.26,-25.88,3257.05,1070.88
2016-02-05,-149.65,9438.92,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1860.04,2629.79,779.46,-25.58,3257.05,1087.83
2016-02-08,-149.65,9373.84,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1835.0,2589.58,765.35,-25.24,3256.33,1102.45
2016-02-09,-149.65,9356.21,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1835.1,2581.54,757.03,-24.89,3257.05,1100.03
2016-02-10,-149.65,9370.63,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1833.51,2591.46,755.41,-24.99,3256.33,1108.56
2016-02-11,-149.65,9378.76,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1809.66,2587.71,745.46,-24.57,3257.05,1153.11
2016-02-12,-149.65,9459.35,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1846.97,2627.11,757.26,-25.0,3256.33,1146.33
2016-02-16,-149.65,9529.01,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1878.15,2686.34,771.83,-25.55,3256.33,1111.56
2016-02-17,-149.65,9640.77,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1908.83,2747.18,785.71,-26.05,3256.33,1118.43
2016-02-18,-149.65,9625.98,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1901.01,2715.82,782.01,-25.9,3257.05,1145.65
2016-02-19,-149.65,9624.98,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1900.12,2723.86,780.62,-25.78,3257.05,1138.77
2016-02-22,-149.65,9685.32,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1927.63,2768.08,790.1,-26.42,3257.05,1118.53
2016-02-23,-149.65,9618.83,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1903.28,2722.52,776.92,-25.86,3256.33,1135.29
2016-02-24,-149.65,9655.78,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1911.99,2748.52,774.6,-25.8,3257.05,1139.06
2016-02-25,-149.65,9717.46,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1935.15,2775.59,783.86,-25.88,3256.33,1142.07
2016-02-26,-149.65,9699.16,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1930.7,2772.1,781.08,-25.63,3256.33,1134.22
2016-02-29,-149.65,9670.93,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1915.55,2747.18,777.61,-25.85,3257.05,1149.04
2016-03-01,-149.65,9814.91,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1960.58,2835.36,797.73,-26.77,3257.05,1140.61
2016-03-02,-149.65,9838.09,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1969.39,2836.43,803.28,-27.13,3256.33,1149.43
2016-03-03,-149.65,9869.26,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1977.11,2831.07,811.84,-27.43,3257.05,1169.28
2016-03-04,-149.65,9880.63,11.610097379793437,28.745683202117053,30.77813241061466,-1.0492394473822806,42.7059879092718,9.685092439178188,1983.54,2832.14,818.09,-27.98,3257.05,1167.44
2016-03-07,-163.25,9869.94,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1886.36,2128.12,718.79,-27.94,2270.12,3057.75
2016-03-08,-163.25,9809.63,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1865.76,2110.49,710.85,-27.46,2269.62,3043.61
2016-03-09,-163.25,9810.55,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1874.98,2124.07,713.9,-27.63,2270.12,3018.37
2016-03-10,-163.25,9856.63,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1876.48,2120.82,713.29,-27.67,2270.12,3066.83
2016-03-11,-163.25,9888.67,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1906.76,2157.91,731.8,-28.25,2269.62,3014.08
2016-03-14,-163.25,9849.54,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1904.32,2161.55,730.17,-28.08,2269.62,2975.21
2016-03-15,-163.25,9840.89,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1901.21,2160.74,722.76,-27.68,2269.62,2977.48
2016-03-16,-163.25,9945.03,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1912.22,2179.99,730.32,-28.24,2270.12,3043.86
2016-03-17,-163.25,9949.95,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1924.35,2178.78,737.06,-28.86,2269.62,3032.25
2016-03-18,-163.25,9951.22,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1931.91,2182.19,735.83,-29.01,2269.62,3023.92
2016-03-21,-163.25,9940.3,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1934.65,2190.73,734.4,-29.07,2270.12,3002.72
2016-03-22,-163.25,9954.05,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1933.61,2197.44,733.59,-29.0,2270.12,3011.55
2016-03-23,-163.25,9847.09,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1920.85,2179.35,725.62,-28.51,2269.62,2943.4
2016-03-24,-163.25,9835.64,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1920.0,2179.96,720.92,-28.44,2270.12,2936.33
2016-03-28,-163.25,9844.94,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1921.13,2176.91,725.41,-28.53,2270.12,2943.15
2016-03-29,-163.25,9960.38,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1938.9,2211.87,734.0,-28.93,2270.12,2997.67
2016-03-30,-163.25,9942.98,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1947.41,2222.64,739.51,-29.23,2270.12,2955.77
2016-03-31,-163.25,9942.12,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1942.69,2219.39,732.97,-29.2,2270.12,2969.4
2016-04-01,-163.25,9952.92,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1955.92,2242.96,724.8,-29.11,2270.12,2951.48
2016-04-04,-163.25,9917.08,11.032428846421427,21.73370150399454,27.065113601030298,-1.0492394473822806,29.76552939014263,25.241421524455955,1949.59,2234.43,723.17,-28.76,2270.12,2931.79
