date,cash,value,SPY_qty,QQQ_qty,GLD_qty,TLT_qty,EEM_qty,XLE_qty,IEF_qty,SPY,QQQ,GLD,TLT,EEM,XLE,IEF
2005-02-08,-10.0,10155.48,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2997.76,955.44,959.09,1061.8,1555.57,1116.92,1518.9
2005-02-09,-10.0,10121.47,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2975.31,939.49,960.25,1064.63,1550.54,1114.92,1526.32
2005-02-10,-10.0,10157.63,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2986.04,940.51,970.48,1050.27,1558.05,1145.51,1516.78
2005-02-11,-10.0,10227.46,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3011.72,954.43,978.15,1049.59,1573.22,1155.52,1514.84
2005-02-14,-10.0,10258.36,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3009.48,958.73,989.07,1052.87,1584.48,1156.95,1516.78
2005-02-15,-10.0,10275.32,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3020.7,965.06,989.77,1047.55,1588.24,1159.52,1514.48
2005-02-16,-10.0,10290.65,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3022.69,961.52,988.38,1043.59,1583.35,1192.11,1509.0
2005-02-17,-10.0,10229.62,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2998.26,948.61,993.26,1037.03,1580.73,1176.1,1505.64
2005-02-18,-10.0,10259.63,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3002.25,945.57,993.72,1027.76,1600.17,1202.12,1498.04
2005-02-22,-10.0,10203.63,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2957.61,933.92,1012.78,1023.23,1594.32,1193.54,1498.22
2005-02-23,-10.0,10249.74,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2978.8,935.19,1009.3,1026.63,1601.68,1208.69,1499.46
2005-02-24,-10.0,10323.1,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2998.5,947.09,1007.21,1024.36,1626.53,1232.42,1496.98
2005-02-25,-10.0,10429.4,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3028.18,952.41,1011.16,1029.34,1656.5,1262.72,1499.1
2005-02-28,-10.0,10367.29,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3008.23,942.28,1011.85,1018.25,1653.72,1253.57,1489.38
2005-03-01,-10.0,10365.49,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3023.19,952.66,1004.65,1017.94,1658.37,1229.27,1489.4
2005-03-02,-10.0,10353.32,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3021.7,952.15,1005.35,1016.58,1631.04,1247.28,1489.22
2005-03-03,-10.0,10363.84,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3022.94,944.3,998.84,1016.01,1635.54,1267.87,1488.34
2005-03-04,-10.0,10470.16,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3060.6,949.87,1008.37,1027.01,1655.07,1284.16,1495.07
2005-03-07,-10.0,10493.88,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3062.1,963.54,1010.46,1031.1,1665.96,1275.3,1495.42
2005-03-08,-10.0,10454.84,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3050.63,953.92,1023.48,1021.34,1653.27,1273.87,1488.34
2005-03-09,-10.0,10345.26,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3016.71,951.14,1023.25,1004.66,1643.8,1238.71,1476.99
2005-03-10,-10.0,10322.77,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3023.44,949.87,1027.43,1010.79,1628.04,1213.55,1479.65
2005-03-11,-10.0,10285.32,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3002.25,941.01,1032.78,1003.41,1618.87,1223.56,1473.45
2005-03-14,-10.0,10305.06,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3020.95,945.32,1023.48,1009.43,1606.48,1232.42,1476.99
2005-03-15,-10.0,10206.86,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2996.01,937.72,1024.17,1003.07,1566.46,1215.27,1474.16
2005-03-16,-10.0,10176.81,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2970.57,927.09,1029.99,1009.2,1553.17,1219.27,1477.52
2005-03-17,-10.0,10232.11,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2976.56,929.37,1018.6,1012.49,1581.48,1240.42,1483.2
2005-03-18,-10.0,10217.94,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2967.72,924.3,1020.22,1006.14,1574.34,1255.74,1479.47
2005-03-21,-10.0,10151.84,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2956.71,926.08,1001.63,1003.3,1551.59,1244.84,1477.7
2005-03-22,-10.0,10037.25,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2926.66,914.68,991.4,994.79,1522.9,1229.93,1466.89
2005-03-23,-10.0,10003.02,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2929.17,917.97,986.05,999.55,1503.6,1206.41,1470.26
2005-03-24,-10.0,10006.85,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2932.67,918.23,985.36,1001.6,1501.95,1205.54,1471.5
2005-03-28,-10.0,10017.25,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2936.93,920.0,988.84,995.47,1512.32,1206.98,1466.71
2005-03-29,-10.0,9944.14,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2917.4,912.66,989.31,1001.37,1473.19,1187.47,1472.74
2005-03-30,-10.0,10063.54,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2958.71,929.87,990.47,1006.36,1506.76,1205.26,1476.11
2005-03-31,-10.0,10113.92,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2953.2,925.82,995.35,1013.63,1522.9,1229.64,1483.37
2005-04-01,-10.0,10132.47,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2939.93,916.46,990.7,1017.04,1531.91,1260.04,1486.38
2005-04-04,-10.0,10130.48,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2944.94,923.04,985.59,1016.81,1535.29,1249.14,1485.67
2005-04-05,-10.0,10129.6,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2958.96,925.57,986.75,1014.2,1534.92,1233.37,1485.84
2005-04-06,-10.0,10191.04,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2969.22,924.05,990.93,1017.73,1555.95,1252.87,1490.29
2005-04-07,-10.0,10213.74,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2985.25,935.19,989.54,1009.53,1571.64,1248.0,1484.6
2005-04-08,-10.0,10152.92,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2954.2,927.6,992.33,1013.06,1564.21,1225.34,1486.2
2005-04-11,-10.0,10157.29,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2956.46,923.54,994.42,1018.52,1549.19,1234.51,1490.65
2005-04-12,-10.0,10195.81,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2971.73,928.1,995.82,1027.97,1568.71,1215.01,1498.47
2005-04-13,-10.0,10084.1,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2936.68,912.91,997.21,1025.47,1537.47,1185.18,1499.18
2005-04-14,-10.0,9981.57,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2898.37,900.0,983.5,1023.88,1498.12,1184.61,1503.1
2005-04-15,-10.0,9869.36,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2857.82,879.49,985.59,1037.43,1466.58,1139.57,1512.88
2005-04-18,-10.0,9919.12,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2866.58,879.75,992.33,1036.63,1483.93,1160.23,1509.68
2005-04-19,-10.0,10032.53,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2889.36,885.82,1006.04,1046.65,1508.79,1187.47,1518.39
2005-04-20,-10.0,9924.19,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2849.05,878.48,1008.83,1044.03,1473.19,1163.09,1517.5
2005-04-21,-10.0,10058.73,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2904.38,901.77,1003.95,1033.1,1515.62,1203.25,1506.65
2005-04-22,-10.0,10039.84,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2893.37,888.35,1008.6,1041.76,1498.87,1205.83,1513.06
2005-04-25,-10.0,10115.75,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2912.39,895.7,1009.76,1044.83,1527.26,1222.75,1513.06
2005-04-26,-10.0,10045.75,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2884.1,887.34,1014.41,1043.24,1511.64,1202.68,1512.34
2005-04-27,-10.0,10011.68,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2895.37,888.61,1004.18,1046.88,1497.97,1171.7,1516.97
2005-04-28,-10.0,9931.46,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2859.07,879.75,999.54,1054.63,1474.09,1148.18,1526.21
2005-04-29,-10.0,10021.62,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2897.87,885.57,1007.67,1052.8,1503.9,1163.09,1520.7
2005-05-02,-10.0,10062.76,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2914.15,889.11,996.75,1052.58,1513.89,1184.03,1522.25
2005-05-03,-10.0,10045.1,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2919.15,893.67,993.96,1055.43,1512.47,1156.21,1524.22
2005-05-04,-10.0,10126.87,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2941.68,904.56,997.21,1046.17,1553.69,1169.69,1523.86
2005-05-05,-10.0,10154.88,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2940.68,905.32,997.44,1048.57,1561.88,1182.31,1528.68
2005-05-06,-10.0,10121.19,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2931.42,907.85,988.38,1040.8,1566.08,1178.87,1517.79
2005-05-09,-10.0,10162.52,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2949.7,912.15,989.07,1041.83,1567.51,1194.64,1517.61
2005-05-10,-10.0,10084.97,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2919.15,905.57,991.17,1049.26,1532.29,1174.57,1522.97
2005-05-11,-10.0,10126.18,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2935.18,910.13,992.33,1052.46,1539.42,1181.74,1524.93
2005-05-12,-10.0,10006.66,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2902.88,907.6,980.01,1056.58,1513.14,1130.11,1526.36
2005-05-13,-10.0,9981.18,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2897.12,917.47,975.13,1060.69,1497.6,1112.9,1530.28
2005-05-16,-10.0,10024.52,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2924.16,923.54,973.5,1059.43,1515.39,1108.02,1530.46
2005-05-17,-10.0,10074.25,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2943.69,929.11,973.04,1062.4,1515.77,1127.81,1532.42
2005-05-18,-10.0,10161.59,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2973.98,941.77,977.45,1069.49,1545.96,1125.52,1537.42
2005-05-19,-10.0,10198.95,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2986.5,949.62,975.83,1066.75,1551.59,1145.88,1532.78
2005-05-20,-10.0,10179.39,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2982.24,953.42,968.15,1068.01,1547.69,1137.28,1532.6
2005-05-23,-10.0,10239.36,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2998.77,958.23,967.46,1076.35,1552.79,1156.21,1539.56
2005-05-24,-10.0,10245.39,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2991.76,961.27,970.01,1079.32,1548.29,1161.09,1543.66
2005-05-25,-10.0,10235.94,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2989.5,957.22,973.27,1071.78,1537.17,1178.87,1538.13
2005-05-26,-10.0,10281.24,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3005.53,966.84,969.08,1071.43,1554.44,1184.89,1539.02
2005-05-27,-10.0,10324.22,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3010.53,967.34,973.5,1072.58,1564.96,1204.68,1540.63
2005-05-31,-10.0,10294.9,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2991.26,964.05,968.15,1085.83,1551.44,1195.51,1548.66
2005-06-01,-10.0,10389.33,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3016.79,971.9,965.36,1099.13,1569.76,1218.17,1558.21
2005-06-02,-10.0,10427.67,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3023.3,978.73,978.61,1101.77,1581.7,1215.87,1557.68
2005-06-03,-10.0,10380.53,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3008.03,964.56,980.24,1092.71,1573.52,1222.75,1548.73
2005-06-06,-10.0,10414.66,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3005.27,964.81,987.45,1098.44,1589.36,1226.48,1552.84
2005-06-07,-10.0,10400.04,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3007.53,956.71,985.12,1107.16,1581.48,1214.72,1557.32
2005-06-08,-10.0,10380.87,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3002.02,954.68,984.19,1101.89,1575.47,1218.17,1554.45
2005-06-09,-10.0,10441.32,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3016.29,960.76,982.57,1100.97,1583.73,1253.45,1553.56
2005-06-10,-10.0,10413.16,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3009.28,950.63,990.7,1088.58,1588.24,1252.01,1543.72
2005-06-13,-10.0,10431.48,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3018.79,955.19,994.42,1082.04,1594.54,1256.89,1539.6
2005-06-14,-10.0,10435.88,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3025.8,951.39,990.24,1074.93,1601.08,1264.63,1537.81
2005-06-15,-10.0,10476.49,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3031.56,954.43,993.49,1076.88,1613.02,1279.83,1537.28
2005-06-16,-10.0,10548.76,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3039.32,959.49,1010.23,1082.27,1627.43,1297.9,1542.11
2005-06-17,-10.0,10602.83,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3050.58,959.62,1014.18,1082.15,1647.03,1318.94,1540.32
2005-06-20,-10.0,10586.94,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3051.59,959.62,1014.88,1080.32,1632.16,1320.38,1537.99
2005-06-21,-10.0,10568.63,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3053.35,959.11,1018.36,1088.23,1624.28,1292.47,1542.82
2005-06-22,-10.0,10615.66,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3055.86,958.1,1016.27,1101.43,1639.6,1299.95,1554.45
2005-06-23,-10.0,10538.56,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3012.88,947.46,1023.25,1100.28,1610.76,1301.1,1552.84
2005-06-24,-10.0,10498.59,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2990.76,936.81,1020.46,1105.79,1605.13,1293.04,1556.6
2005-06-27,-10.0,10533.01,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2995.03,932.51,1020.69,1108.77,1615.27,1312.89,1557.85
2005-06-28,-10.0,10529.84,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3020.17,941.38,1010.0,1101.2,1627.43,1288.44,1551.23
2005-06-29,-10.0,10511.09,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3012.13,939.35,1014.18,1099.48,1617.97,1287.29,1550.7
2005-06-30,-10.0,10484.91,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,2995.79,932.0,1009.76,1109.34,1613.02,1278.94,1556.06
2005-07-01,-10.0,10482.75,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3004.59,930.73,992.56,1095.9,1618.87,1307.43,1542.67
2005-07-05,-10.0,10536.45,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3028.72,940.36,982.8,1085.54,1626.08,1346.56,1536.39
2005-07-06,-10.0,10482.96,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3003.33,935.8,982.1,1091.52,1618.2,1322.39,1539.62
2005-07-07,-10.0,10528.23,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3015.14,939.1,984.66,1093.82,1622.93,1339.37,1543.21
2005-07-08,-10.0,10576.25,36.552370480941576,29.60514873723217,23.24500207715673,21.707210353851774,101.54979811600766,51.01441017361351,30.21756917232512,3049.58,957.09,982.33,1089.34,1639.82,1330.45,1537.65
